MNQ2023Z,20231214,2050,16548.75,16551.00,16547.50,16549.75,69,129
MNQ2023Z,20231214,2055,16550.50,16555.00,16550.50,16553.50,18,25
MNQ2023Z,20231214,2100,16553.50,16554.25,16549.75,16551.50,31,63
MNQ2023Z,20231214,2105,16554.25,16555.00,16552.75,16553.50,8,15
MNQ2023Z,20231214,2110,16553.50,16555.50,16551.75,16553.75,16,55
MNQ2023Z,20231214,2115,16554.00,16554.50,16550.25,16551.75,7,12
MNQ2023Z,20231214,2120,16551.75,16554.00,16551.00,16551.00,9,17
MNQ2023Z,20231214,2125,16553.00,16554.00,16551.25,16551.75,19,26
MNQ2023Z,20231214,2130,16552.25,16552.75,16551.00,16552.75,23,39
MNQ2023Z,20231214,2135,16552.75,16553.00,16551.75,16553.00,10,46
MNQ2023Z,20231214,2140,16554.00,16557.75,16554.00,16556.50,25,44
MNQ2023Z,20231214,2145,16556.00,16557.75,16554.00,16557.75,13,27
MNQ2023Z,20231214,2150,16557.00,16558.50,16555.00,16555.00,25,37
MNQ2023Z,20231214,2155,16556.50,16562.25,16554.25,16562.25,33,77
MNQ2023Z,20231214,2200,16562.75,16563.75,16558.50,16562.00,78,152
MNQ2023Z,20231214,2205,16561.75,16563.75,16560.00,16562.50,64,118
MNQ2023Z,20231214,2210,16562.75,16564.50,16560.75,16564.50,28,45
MNQ2023Z,20231214,2215,16563.75,16564.25,16562.25,16563.25,14,21
MNQ2023Z,20231214,2220,16563.25,16564.00,16560.00,16560.00,21,37
MNQ2023Z,20231214,2225,16560.00,16563.50,16560.00,16562.50,14,34
MNQ2023Z,20231214,2230,16561.75,16562.50,16561.25,16561.25,6,12
MNQ2023Z,20231214,2235,16562.25,16562.75,16561.75,16561.75,6,12
MNQ2023Z,20231214,2240,16561.50,16563.00,16561.25,16562.00,13,20
MNQ2023Z,20231214,2245,16562.75,16562.75,16559.50,16559.75,6,15
MNQ2023Z,20231214,2250,16560.00,16560.25,16558.75,16559.50,15,34
MNQ2023Z,20231214,2255,16558.75,16563.00,16558.00,16561.50,15,40
MNQ2023Z,20231214,2300,16561.25,16561.75,16559.25,16559.25,9,15
MNQ2023Z,20231214,2305,16559.25,16564.50,16557.75,16563.75,28,41
MNQ2023Z,20231214,2310,16562.75,16562.75,16557.00,16557.50,11,15
MNQ2023Z,20231214,2315,16559.75,16561.00,16558.00,16558.50,11,39
MNQ2023Z,20231214,2320,16558.00,16559.25,16550.25,16555.75,35,92
MNQ2023Z,20231214,2325,16555.75,16559.00,16554.25,16559.00,14,30
MNQ2023Z,20231214,2330,16556.00,16556.00,16552.00,16552.00,8,13
MNQ2023Z,20231214,2335,16551.75,16554.00,16549.00,16550.25,66,154
MNQ2023Z,20231214,2340,16550.00,16554.00,16549.25,16554.00,24,63
MNQ2023Z,20231214,2345,16553.25,16557.25,16553.25,16557.00,11,61
MNQ2023Z,20231214,2350,16558.25,16560.75,16558.25,16560.75,8,18
MNQ2023Z,20231214,2355,16560.50,16565.00,16560.50,16563.25,68,138
MNQ2023Z,20231215,0000,16560.50,16561.50,16554.00,16555.50,69,154
MNQ2023Z,20231215,0005,16555.75,16561.50,16555.75,16560.00,17,31
MNQ2023Z,20231215,0010,16557.50,16557.75,16555.75,16557.50,9,20
MNQ2023Z,20231215,0015,16556.50,16557.00,16552.75,16555.00,39,88
MNQ2023Z,20231215,0020,16554.25,16555.75,16553.25,16554.75,9,26
MNQ2023Z,20231215,0025,16554.50,16556.00,16553.75,16555.00,7,22
MNQ2023Z,20231215,0030,16557.00,16559.50,16556.25,16558.50,13,19
MNQ2023Z,20231215,0035,16558.25,16558.25,16555.75,16555.75,5,8
MNQ2023Z,20231215,0040,16556.00,16558.00,16556.00,16558.00,3,3
MNQ2023Z,20231215,0045,16558.00,16558.00,16554.25,16556.50,6,28
MNQ2023Z,20231215,0050,16557.50,16560.75,16557.50,16559.25,9,11
MNQ2023Z,20231215,0055,16556.75,16558.25,16555.25,16557.25,17,25
