MNQ2023Z,20231214,1802,16551.50,16555.00,16551.50,16553.00,7,16
MNQ2023Z,20231214,1803,16553.75,16556.00,16553.75,16555.50,6,14
MNQ2023Z,20231214,1804,16555.75,16559.25,16555.75,16558.75,13,28
MNQ2023Z,20231214,1805,16559.00,16560.75,16558.75,16559.25,16,42
MNQ2023Z,20231214,1806,16558.75,16560.00,16558.75,16560.00,11,19
MNQ2023Z,20231214,1807,16561.00,16561.00,16558.00,16558.25,5,12
MNQ2023Z,20231214,1808,16559.00,16559.00,16557.50,16558.50,9,20
MNQ2023Z,20231214,1809,16558.50,16560.00,16558.00,16559.25,4,18
MNQ2023Z,20231214,1810,16559.75,16561.00,16559.75,16561.00,3,6
MNQ2023Z,20231214,1811,16561.75,16561.75,16558.25,16558.25,9,16
MNQ2023Z,20231214,1812,16559.25,16559.25,16557.50,16558.25,9,15
MNQ2023Z,20231214,1813,16558.75,16560.75,16558.75,16560.75,4,6
MNQ2023Z,20231214,1814,16560.50,16561.25,16559.75,16561.00,15,40
MNQ2023Z,20231214,1815,16560.75,16563.00,16560.75,16563.00,5,12
MNQ2023Z,20231214,1816,16563.00,16563.00,16558.00,16558.00,9,24
MNQ2023Z,20231214,1817,16557.75,16557.75,16552.50,16554.00,24,56
MNQ2023Z,20231214,1818,16554.00,16555.75,16553.75,16554.50,31,91
MNQ2023Z,20231214,1819,16554.00,16554.50,16553.25,16553.50,10,12
MNQ2023Z,20231214,1820,16554.00,16556.25,16554.00,16554.75,9,16
MNQ2023Z,20231214,1821,16554.50,16555.00,16552.50,16552.50,6,7
MNQ2023Z,20231214,1822,16552.50,16552.50,16548.50,16551.25,21,42
MNQ2023Z,20231214,1823,16551.75,16552.00,16551.00,16551.00,4,4
MNQ2023Z,20231214,1824,16551.25,16555.25,16551.25,16554.00,6,9
MNQ2023Z,20231214,1825,16554.50,16555.50,16552.50,16552.75,12,21
MNQ2023Z,20231214,1826,16551.75,16552.25,16551.25,16552.25,5,7
MNQ2023Z,20231214,1827,16553.50,16553.50,16553.00,16553.25,3,12
MNQ2023Z,20231214,1828,16553.00,16553.25,16551.00,16551.00,4,5
MNQ2023Z,20231214,1829,16551.00,16551.00,16549.25,16549.25,9,26
MNQ2023Z,20231214,1830,16549.75,16550.00,16549.50,16550.00,3,8
MNQ2023Z,20231214,1831,16547.25,16552.50,16547.00,16552.25,10,63
MNQ2023Z,20231214,1832,16551.25,16551.25,16551.25,16551.25,1,1
MNQ2023Z,20231214,1833,16552.00,16553.50,16551.50,16551.50,5,11
MNQ2023Z,20231214,1834,16549.75,16550.50,16549.75,16550.50,4,13
MNQ2023Z,20231214,1835,16550.00,16550.00,16547.25,16547.50,6,15
MNQ2023Z,20231214,1836,16550.00,16550.25,16547.50,16547.50,4,5
MNQ2023Z,20231214,1837,16547.50,16548.25,16547.00,16548.25,5,15
MNQ2023Z,20231214,1838,16549.75,16551.25,16549.50,16551.00,4,4
MNQ2023Z,20231214,1839,16549.50,16551.00,16549.50,16551.00,3,9
MNQ2023Z,20231214,1840,16553.25,16553.75,16553.25,16553.75,2,3
MNQ2023Z,20231214,1841,16554.75,16556.00,16553.50,16553.50,5,6
MNQ2023Z,20231214,1842,16554.50,16554.75,16553.25,16554.00,5,7
MNQ2023Z,20231214,1843,16554.00,16555.50,16554.00,16555.00,4,7
MNQ2023Z,20231214,1844,16554.75,16554.75,16550.50,16551.25,7,15
MNQ2023Z,20231214,1845,16551.75,16551.75,16549.75,16550.75,5,7
MNQ2023Z,20231214,1846,16549.00,16549.00,16549.00,16549.00,1,3
MNQ2023Z,20231214,1847,16549.75,16550.00,16547.50,16548.00,6,8
MNQ2023Z,20231214,1848,16548.00,16548.50,16545.00,16546.50,17,57
MNQ2023Z,20231214,1849,16546.50,16547.25,16545.50,16546.50,10,26
MNQ2023Z,20231214,1850,16546.75,16550.25,16546.75,16550.00,9,20
MNQ2023Z,20231214,1851,16549.25,16549.25,16546.50,16546.50,6,8
MNQ2023Z,20231214,1852,16547.25,16547.75,16546.00,16546.00,8,19
MNQ2023Z,20231214,1853,16546.50,16549.00,16546.00,16547.50,17,43
MNQ2023Z,20231214,1854,16547.25,16548.50,16546.25,16546.25,6,32
MNQ2023Z,20231214,1855,16546.25,16547.25,16546.00,16547.25,6,16
MNQ2023Z,20231214,1856,16550.00,16551.75,16550.00,16551.50,8,23
MNQ2023Z,20231214,1857,16551.75,16551.75,16550.50,16551.25,7,11
MNQ2023Z,20231214,1858,16550.00,16550.00,16547.00,16547.25,7,9
MNQ2023Z,20231214,1859,16547.25,16548.75,16546.50,16548.75,12,19
MNQ2023Z,20231214,1900,16549.25,16551.75,16547.75,16547.75,7,11
MNQ2023Z,20231214,1901,16550.25,16550.25,16543.00,16544.00,19,26
MNQ2023Z,20231214,1902,16544.75,16546.75,16544.50,16544.50,11,15
MNQ2023Z,20231214,1903,16544.75,16546.00,16544.75,16546.00,7,15
MNQ2023Z,20231214,1904,16545.00,16546.25,16545.00,16546.00,3,4
MNQ2023Z,20231214,1905,16545.00,16546.50,16541.00,16542.25,13,33
MNQ2023Z,20231214,1906,16543.00,16543.75,16538.00,16540.50,31,61
MNQ2023Z,20231214,1907,16539.00,16541.50,16537.50,16540.50,19,44
MNQ2023Z,20231214,1908,16538.25,16540.75,16538.25,16539.75,10,15
MNQ2023Z,20231214,1909,16540.25,16541.00,16539.25,16539.25,11,23
MNQ2023Z,20231214,1910,16538.50,16540.50,16536.00,16540.50,25,51
MNQ2023Z,20231214,1911,16542.00,16549.25,16542.00,16547.00,28,62
MNQ2023Z,20231214,1912,16548.25,16548.25,16545.00,16545.00,5,5
MNQ2023Z,20231214,1913,16545.25,16545.25,16542.25,16542.25,4,6
MNQ2023Z,20231214,1914,16543.50,16544.50,16542.25,16544.25,23,41
MNQ2023Z,20231214,1915,16544.50,16548.50,16543.00,16548.50,59,117
MNQ2023Z,20231214,1916,16548.75,16548.75,16546.75,16547.00,7,10
MNQ2023Z,20231214,1917,16546.50,16546.50,16546.00,16546.50,3,5
MNQ2023Z,20231214,1918,16548.00,16549.50,16547.75,16549.50,6,11
MNQ2023Z,20231214,1919,16549.25,16550.00,16548.00,16548.25,9,20
